Date,Open,High,Low,Close,Adj Close,Volume
8/24/2011,259.924927,265.265259,258.873871,261.906921,261.906921,7181800
8/25/2011,265.455444,268.9039,259.409424,260.280273,260.280273,6579400
8/26/2011,260.255249,265.490479,256.826813,263.693695,263.693695,7185400
8/29/2011,267.547546,269.994995,267.047058,269.809814,269.809814,4666900
8/30/2011,269.364349,271.766754,265.670685,270.620605,270.620605,5972000
8/31/2011,272.642639,273.423431,268.26828,270.750763,270.750763,5381200
9/1/2011,270.64566,272.187195,265.875885,266.51651,266.51651,4826100
9/2/2011,262.497498,264.224213,260.625641,262.682678,262.682678,4797500
9/6/2011,255.655655,261.641632,255.505508,261.351349,261.351349,5426100
9/7/2011,265.490479,268.238251,263.963959,267.282288,267.282288,5506000
9/8/2011,267.167175,269.819824,266.216217,267.747742,267.747742,4756200
9/9/2011,265.965973,267.59259,260.855865,262.687683,262.687683,6531000
9/12/2011,259.239227,266.261261,259.009003,265.325317,265.325317,5335400
9/13/2011,266.266266,267.207214,261.961975,265.025024,265.025024,4703600
9/14/2011,266.561554,268.743744,263.173187,266.3013,266.3013,5383400
9/15/2011,268.018005,272.762756,267.547546,271.551544,271.551544,5915600
9/16/2011,272.672668,273.693695,271.841827,273.613617,273.613617,7061500
9/19/2011,270.445435,275.22522,267.957947,273.608612,273.608612,4931800
9/20/2011,274.974976,279.539551,271.606598,273.588593,273.588593,5552600
9/21/2011,274.11911,277.777771,269.699707,269.869873,269.869873,5023500
9/22/2011,263.388397,264.654663,257.257263,260.590576,260.590576,8791700
9/23/2011,258.538544,263.47348,257.507507,263.018005,263.018005,5549000
9/26/2011,263.888885,266.73172,256.881897,266.211212,266.211212,5263100
9/27/2011,269.369354,273.798798,268.293304,269.939941,269.939941,6015700
9/28/2011,271.021027,272.282288,264.114105,264.684692,264.684692,4522000
9/29/2011,268.2883,268.918915,259.964966,264.014008,264.014008,5807300
9/30/2011,260.365356,262.262268,257.447449,257.777771,257.777771,5441700
10/3/2011,255.180176,256.256256,247.747742,248.008011,248.008011,8939800
10/4/2011,245.260254,251.97197,240.540543,251.201202,251.201202,8309200
10/5/2011,248.423416,254.15416,240.625626,252.6026,252.6026,9059100
10/6/2011,254.003998,257.872864,251.551544,257.61261,257.61261,6841700
10/7/2011,258.673676,260.510498,255.405411,257.81781,257.81781,5706000
10/10/2011,262.852844,269.003998,261.861847,268.853851,268.853851,4639700
10/11/2011,266.997009,273.673676,266.997009,271.861847,271.861847,5701000
10/12/2011,274.339325,277.892883,272.587585,274.524536,274.524536,6349200
10/13/2011,275.290283,279.779785,274.284271,279.77478,279.77478,11363800
10/14/2011,300.035034,300.100098,294.079071,296.136139,296.136139,17042700
10/17/2011,292.152161,296.211212,289.289276,291.49649,291.49649,8008300
10/18/2011,290.385376,296.576569,288.988983,295.550537,295.550537,7593900
10/19/2011,293.963959,296.326324,289.899902,290.640656,290.640656,5857100
10/20/2011,291.241241,294.739746,290.045044,292.127136,292.127136,6751200
10/21/2011,295.050049,296.671661,293.643646,295.540527,295.540527,6775200
10/24/2011,293.653656,300.285278,293.543549,298.508514,298.508514,6846900
10/25/2011,296.846832,297.797791,291.716705,291.871857,291.871857,5075900
10/26/2011,295.070068,295.385376,286.716705,293.448456,293.448456,5740400
10/27/2011,299.509521,301.651642,296.94696,299.634644,299.634644,7553000
10/28/2011,297.557556,301.451447,297.422424,300.370361,300.370361,5010900
10/31/2011,297.842834,300.145142,296.131134,296.616608,296.616608,5110400
11/1/2011,290.340332,293.048035,288.663666,289.614624,289.614624,6243900
11/2/2011,292.742737,294.274261,290.530518,292.702698,292.702698,4237500
11/3/2011,293.793793,299.049042,292.152161,299.049042,299.049042,5334200
11/4/2011,297.047058,300.170166,296.511505,298.368378,298.368378,5663900
11/7/2011,296.95697,304.694702,296.411407,304.469482,304.469482,6708000
11/8/2011,304.80481,307.492493,302.102112,306.476471,306.476471,6052700
11/9/2011,302.432434,305,299.629639,300.775787,300.775787,7414500
11/10/2011,303.26828,303.27829,296.07608,297.83783,297.83783,5731000
11/11/2011,300.950958,306.351349,299.599609,304.479492,304.479492,7946000
11/14/2011,304.304291,309.349335,304.194183,306.806793,306.806793,6371000
11/15/2011,306.706696,309.349335,305.555542,308.588593,308.588593,5346600
11/16/2011,306.346344,309.459473,305.610596,306.041046,306.041046,5211700
11/17/2011,305.330322,306.451447,298.68869,300.735748,300.735748,6979600
11/18/2011,301.3013,302.552551,297.17218,297.737732,297.737732,6568800
11/21/2011,294.174164,294.544556,286.331329,290.760773,290.760773,5996500
11/22/2011,290.290283,292.777771,287.907898,290.290283,290.290283,4805700
11/23/2011,287.962952,290.415405,285.340332,285.340332,285.340332,4646900
11/25/2011,282.877869,287.422424,280.945953,281.781769,281.781769,3121600
11/28/2011,289.974976,294.704712,288.538544,294.389404,294.389404,5652100
11/29/2011,294.234222,295.475464,290.955963,291.756744,291.756744,3659900
11/30/2011,299.274261,300.055054,296.341339,299.994995,299.994995,6787200
12/1/2011,300.300293,308.308319,299.799805,307.1922,307.1922,7233900
12/2/2011,308.833832,312.312317,308.438446,310.490479,310.490479,8163200
12/5/2011,314.134125,316.266266,311.511505,313.138153,313.138153,6388600
12/6/2011,311.806793,314.624634,310.43042,312.197205,312.197205,4648300
12/7/2011,311.151154,313.143158,309.359344,312.007019,312.007019,4510000
12/8/2011,310.830841,314.039032,307.957947,308.333344,308.333344,4821300
12/9/2011,309.309296,314.879883,308.813812,314.024017,314.024017,5526800
12/12/2011,311.251251,313.403412,310.455444,313.007996,313.007996,4363400
